batch,event_id,waveform_file,station,datetime,s_arrival_time,p_arrival_time,latitude,longitude,depth,back_azimuth,magnitude,snr_horizontal,rectilinearity_jurkevics,incidence_p_jurkevics,incidence_pykonal_s
65,65_16104,waveforms/batch65_event_2015-02-25T07-03-21.685000Z.mseed,AXEC2,2015-02-25T07:03:21.685000Z,1.445,0.725,45.95179,-129.997696,0.23,306.72771409980095,0.0,5.863688830446013,0.9573170150058405,5.290123058330266,15.758572131404991
65,65_16106,waveforms/batch65_event_2015-02-25T07-09-56.990000Z.mseed,AXEC2,2015-02-25T07:09:56.990000Z,1.81,1.02,45.969944,-130.000183,1.09,329.4163804819555,0.0,2.0688518704416112,0.9674280354421039,14.836817038500772,14.004713417684501
65,65_16107,waveforms/batch65_event_2015-02-25T07-15-46.735000Z.mseed,AXEC2,2015-02-25T07:15:46.735000Z,0.915,0.435,45.945724,-129.989029,0.523,300.3806617268501,0.0,2.8120022197044747,0.9462194008213528,7.825674893161129,18.66279218593454
65,65_16108,waveforms/batch65_event_2015-02-25T07-18-29.265000Z.mseed,AXEC2,2015-02-25T07:18:29.265000Z,1.525,0.785,45.961475,-129.998291,1.051,322.63113835802784,0.0,2.869482951275561,0.9415642622328974,5.89460980872877,15.126585662576321
65,65_16109,waveforms/batch65_event_2015-02-25T07-19-43.110000Z.mseed,AXEC2,2015-02-25T07:19:43.110000Z,1.6,0.76,45.95126,-129.997498,0.004,305.74145454409415,0.0,3.6271618078485472,0.9324717176669435,12.123116934261718,14.633361501329178
65,65_16110,waveforms/batch65_event_2015-02-25T07-19-53.525000Z.mseed,AXEC2,2015-02-25T07:19:53.525000Z,0.945,0.475,45.94503,-129.991043,0.536,294.7223438225493,0.0,4.251329866105225,0.9819256193329651,9.394717189933635,18.876982540979462
65,65_16112,waveforms/batch65_event_2015-02-25T07-29-17.807000Z.mseed,AXEC2,2015-02-25T07:29:17.807000Z,1.633,0.903,45.936211,-130.01619,0.871,264.04434472311743,0.0,7.7372084897659175,0.9542467691701746,9.286013124079618,14.949046949779312
65,65_16113,waveforms/batch65_event_2015-02-25T07-40-13.241000Z.mseed,AXEC2,2015-02-25T07:40:13.241000Z,1.249,0.649,45.922249,-129.988815,0.758,211.72867861312537,0.0,6.627999057415557,0.9235725895722094,15.985559720043355,13.165591584339712
65,65_16114,waveforms/batch65_event_2015-02-25T07-42-40.444000Z.mseed,AXEC2,2015-02-25T07:42:40.444000Z,2.436,1.326,45.979626,-130.01506,1.119,324.9538229591942,0.0,2.090106639291084,0.9656509984319663,10.520142864123176,15.369395690223858
65,65_16115,waveforms/batch65_event_2015-02-25T07-43-54.420000Z.mseed,AXEC2,2015-02-25T07:43:54.420000Z,2.62,1.37,45.991096,-130.013336,0.995,332.5175380978395,0.0,2.7094907616688957,0.9576193386328005,13.264280371027182,10.559339543597327
65,65_16117,waveforms/batch65_event_2015-02-25T07-44-23.195000Z.mseed,AXEC2,2015-02-25T07:44:23.195000Z,1.895,0.955,45.945793,-130.016098,0.251,282.43738706448835,0.0,3.3187891920168817,0.9147556836575073,11.022944987061678,16.79468322523274
65,65_16118,waveforms/batch65_event_2015-02-25T07-47-59.520000Z.mseed,AXEC2,2015-02-25T07:47:59.520000Z,1.07,0.52,45.947304,-129.99205,0.463,301.6533348816764,0.0,4.122869246453041,0.9817116252415082,5.19927821695875,18.41572381586069
65,65_16119,waveforms/batch65_event_2015-02-25T07-50-25.162000Z.mseed,AXEC2,2015-02-25T07:50:25.162000Z,1.108,0.598,45.947105,-129.991821,0.391,301.3059754062565,0.0,5.993185238087104,0.9834933053355088,4.335535681672195,16.878297119848128
65,65_16120,waveforms/batch65_event_2015-02-25T07-50-33.366000Z.mseed,AXEC2,2015-02-25T07:50:33.366000Z,1.444,-0.756,45.961147,-129.996185,1.441,324.68946162060695,0.0,5.028355324780874,0.9040955689407224,89.99511843483327,14.167809018615863
65,65_16121,waveforms/batch65_event_2015-02-25T07-53-09.818000Z.mseed,AXEC2,2015-02-25T07:53:09.818000Z,2.352,1.152,45.966904,-130.006287,0.092,320.9495769881952,0.0,2.3154195211936996,0.9457365810688974,11.505689405817318,11.943745365088558
65,65_16122,waveforms/batch65_event_2015-02-25T07-53-24.853000Z.mseed,AXEC2,2015-02-25T07:53:24.853000Z,2.477,1.617,45.943069,-130.014481,0.489,277.54372725828375,0.0,3.0237240541466957,0.8815322553691975,80.72576927371733,14.247361071359737
65,65_16123,waveforms/batch65_event_2015-02-25T07-54-28.173000Z.mseed,AXEC2,2015-02-25T07:54:28.173000Z,1.107,0.567,45.95031,-129.991043,0.964,312.19984239908763,0.0,5.447109366881144,0.9461915596839213,2.938341149554822,20.670168103028324
65,65_16124,waveforms/batch65_event_2015-02-25T07-57-23.789000Z.mseed,AXEC2,2015-02-25T07:57:23.789000Z,1.771,0.921,45.945553,-130.013931,0.311,282.5810903591366,0.0,5.763658671050304,0.9802504853885898,11.487792363618007,16.16216963340448
65,65_16125,waveforms/batch65_event_2015-02-25T08-00-25.707000Z.mseed,AXEC2,2015-02-25T08:00:25.707000Z,1.383,0.703,45.955685,-129.997391,0.688,314.92919810316414,0.0,3.2903088522644,0.8725662797539981,13.130570653241978,21.460786020346966
65,65_16126,waveforms/batch65_event_2015-02-25T08-01-43.660000Z.mseed,AXEC2,2015-02-25T08:01:43.660000Z,1.45,0.69,45.949726,-129.997742,0.153,301.7593622388622,0.0,5.785279296382982,0.9384107142134406,15.53184483899123,15.281108563306038
65,65_16127,waveforms/batch65_event_2015-02-25T08-04-07.114000Z.mseed,AXEC2,2015-02-25T08:04:07.114000Z,0.816,0.396,45.935169,-129.981674,1.419,231.37514952465708,0.0,4.62350810313706,0.9498114533594015,13.78153381199382,13.6882024564053
65,65_16128,waveforms/batch65_event_2015-02-25T08-07-18.217000Z.mseed,AXEC2,2015-02-25T08:07:18.217000Z,1.663,0.903,45.941319,-130.020721,1.031,273.60043801391254,0.0,5.394063481474254,0.9747238735026582,10.322298197317107,13.871528291395805
65,65_16129,waveforms/batch65_event_2015-02-25T08-10-28.405000Z.mseed,AXEC2,2015-02-25T08:10:28.405000Z,1.145,0.555,45.948032,-129.993225,0.387,302.38375555806033,0.0,5.245580504377632,0.9745935410209133,6.0072175592370565,16.177425361221005
65,65_16130,waveforms/batch65_event_2015-02-25T08-11-49.940000Z.mseed,AXEC2,2015-02-25T08:11:49.940000Z,1.1,0.59,45.947704,-129.991898,0.48,303.17576908657225,0.0,7.902055411993892,0.9648740161994926,2.687292068935653,16.428899393161608
65,65_16131,waveforms/batch65_event_2015-02-25T08-12-43.766000Z.mseed,AXEC2,2015-02-25T08:12:43.766000Z,1.124,0.574,45.947079,-129.992065,0.363,300.8822393540705,0.0,7.128889382786218,0.9855998325505564,3.09602775456612,18.063691438980882
65,65_16132,waveforms/batch65_event_2015-02-25T08-14-24.896000Z.mseed,AXEC2,2015-02-25T08:14:24.896000Z,1.104,0.574,45.94735,-129.99205,0.411,301.8053696509718,0.0,7.0284285772149016,0.984106862029278,4.533563814204547,16.962443248149437
65,65_16134,waveforms/batch65_event_2015-02-25T08-17-42.490000Z.mseed,AXEC2,2015-02-25T08:17:42.490000Z,1.48,0.8,45.96207,-129.995636,1.4,326.49299266097836,0.0,3.1815737358084584,0.9276389387385646,11.219576854322685,17.965385886418552
65,65_16135,waveforms/batch65_event_2015-02-25T08-17-51.875000Z.mseed,AXEC2,2015-02-25T08:17:51.875000Z,1.115,0.535,45.948227,-129.993027,0.456,303.24259011615334,0.0,4.556557475984588,0.9576298195687605,10.621046685503423,18.13315573187307
65,65_16136,waveforms/batch65_event_2015-02-25T08-21-35.544000Z.mseed,AXEC2,2015-02-25T08:21:35.544000Z,1.966,0.916,45.960789,-129.99649,0.194,323.8588315599576,0.0,2.228019257075647,0.9721642837253207,11.838861618988776,14.735655031915975
65,65_16137,waveforms/batch65_event_2015-02-25T08-34-24.024000Z.mseed,AXEC2,2015-02-25T08:34:24.024000Z,1.466,0.746,45.962173,-129.996628,1.412,325.4244053401692,0.0,5.169220207260464,0.9342661049590919,9.460858329099388,14.461743422205833
65,65_16138,waveforms/batch65_event_2015-02-25T08-35-00.796000Z.mseed,AXEC2,2015-02-25T08:35:00.796000Z,0.814,0.414,45.943329,-129.982864,1.366,300.75796873042617,0.0,4.489596376060754,0.9018060667024858,20.544741402761712,24.216660533282546
65,65_16139,waveforms/batch65_event_2015-02-25T08-36-56.514000Z.mseed,AXEC2,2015-02-25T08:36:56.514000Z,1.606,0.916,45.942574,-130.014587,0.513,276.5415612945511,0.0,2.921911857438478,0.9507272733843393,8.541316027552384,14.81067554859186
65,65_16140,waveforms/batch65_event_2015-02-25T08-45-09.557000Z.mseed,AXEC2,2015-02-25T08:45:09.557000Z,1.203,0.603,45.950012,-129.994934,0.535,305.75579252246325,0.0,10.536425478399622,0.9784174436910891,6.3563417411150605,33.87461270170365
65,65_16141,waveforms/batch65_event_2015-02-25T08-45-14.265000Z.mseed,AXEC2,2015-02-25T08:45:14.265000Z,1.235,0.075,45.955246,-129.994202,1.202,318.2886846109727,0.0,9.895069531881589,0.8341371208764504,86.20236238084716,17.170815973696175
65,65_16142,waveforms/batch65_event_2015-02-25T08-46-26.551000Z.mseed,AXEC2,2015-02-25T08:46:26.551000Z,0.949,0.649,45.930416,-129.965378,1.57,148.28082847845292,0.0,6.74227797197616,0.9639901901411823,10.907361712047273,11.779298279634645
65,65_16143,waveforms/batch65_event_2015-02-25T08-48-11.583000Z.mseed,AXEC2,2015-02-25T08:48:11.583000Z,0.987,0.527,45.946644,-129.991455,0.735,300.2255510530508,0.0,4.7084242054976615,0.9218138060825388,6.409009205488658,17.92971757724165
65,65_16144,waveforms/batch65_event_2015-02-25T08-49-01.121000Z.mseed,AXEC2,2015-02-25T08:49:01.121000Z,1.369,0.049,45.957935,-129.996948,1.016,319.22979097756763,0.0,4.2266654638196295,0.8605979811936431,82.6519833007689,15.0126471494937
65,65_16145,waveforms/batch65_event_2015-02-25T08-49-45.634000Z.mseed,AXEC2,2015-02-25T08:49:45.634000Z,0.996,0.506,45.944885,-129.992569,0.538,292.4224371618292,0.0,3.1318033942242685,0.9635433753908821,10.095333560764827,17.811877408310803
65,65_16146,waveforms/batch65_event_2015-02-25T08-49-55.329000Z.mseed,AXEC2,2015-02-25T08:49:55.329000Z,1.381,0.701,45.958046,-129.996735,0.975,319.66441136763933,0.0,2.8193216377346464,0.9036137819289842,6.843344321933743,15.366777443806994
65,65_16147,waveforms/batch65_event_2015-02-25T08-50-48.100000Z.mseed,AXEC2,2015-02-25T08:50:48.100000Z,1.63,0.95,45.942703,-130.015106,0.538,276.72282069024163,0.0,2.4814492129359937,0.9122805335218914,11.380004991927295,15.157960545112743
65,65_16148,waveforms/batch65_event_2015-02-25T08-50-53.729000Z.mseed,AXEC2,2015-02-25T08:50:53.729000Z,0.991,0.491,45.94463,-129.991974,1.066,292.0715593809483,0.0,3.2937934105797266,0.9473655001126983,10.655194758762473,18.001362330097315
65,65_16149,waveforms/batch65_event_2015-02-25T08-56-45.917000Z.mseed,AXEC2,2015-02-25T08:56:45.917000Z,1.223,0.643,45.926685,-129.99704,0.871,232.02207168339913,0.0,4.290158077189364,0.9790654138112698,17.631594998236608,13.610665895690977
65,65_16151,waveforms/batch65_event_2015-02-25T09-05-32.467000Z.mseed,AXEC2,2015-02-25T09:05:32.467000Z,1.253,0.633,45.950161,-129.995911,0.457,304.9286442329278,0.0,10.20820199159905,0.9869435263808081,7.746429407849963,16.00310721486635
65,65_16152,waveforms/batch65_event_2015-02-25T09-07-40.063000Z.mseed,AXEC2,2015-02-25T09:07:40.063000Z,0.967,0.497,45.948685,-129.982651,1.638,326.2944885410117,0.0,2.782966971328846,0.9721635667894551,7.43078328698892,73.41215091928699
65,65_16154,waveforms/batch65_event_2015-02-25T09-08-06.669000Z.mseed,AXEC2,2015-02-25T09:08:06.669000Z,0.941,0.481,45.947922,-129.983521,1.545,321.2893080545524,0.0,3.1817223993898125,0.947802518434379,8.89490329097567,17.070474837381397
65,65_16155,waveforms/batch65_event_2015-02-25T09-09-52.511000Z.mseed,AXEC2,2015-02-25T09:09:52.511000Z,1.699,0.909,45.941002,-130.015793,0.574,273.31805919450267,0.0,6.110684056532223,0.9675995539614929,10.901143137598927,17.20773342958117
65,65_16156,waveforms/batch65_event_2015-02-25T09-13-42.651000Z.mseed,AXEC2,2015-02-25T09:13:42.651000Z,1.099,0.559,45.947598,-129.992035,0.451,302.6378227171115,0.0,6.738717645494576,0.920434417769963,10.358139779330655,15.896408350111644
65,65_16157,waveforms/batch65_event_2015-02-25T09-20-46.151000Z.mseed,AXEC2,2015-02-25T09:20:46.151000Z,1.199,0.659,45.927486,-129.998276,0.87,235.20379948799652,0.0,4.49247712987687,0.9007116532748043,16.074401700741515,15.729761110297382
65,65_16158,waveforms/batch65_event_2015-02-25T09-21-00.643000Z.mseed,AXEC2,2015-02-25T09:21:00.643000Z,0.617,0.287,45.936821,-129.977615,1.018,223.7547967778859,0.0,9.549723349740699,0.9457246003110253,4.005719377233164,13.579736081420585
65,65_16159,waveforms/batch65_event_2015-02-25T09-22-38.770000Z.mseed,AXEC2,2015-02-25T09:22:38.770000Z,1.13,0.56,45.948097,-129.993378,0.486,302.3812044586172,0.0,3.6664597529164573,0.9560958686752599,4.507631682880188,16.85974904645471
65,65_16160,waveforms/batch65_event_2015-02-25T09-23-31.912000Z.mseed,AXEC2,2015-02-25T09:23:31.912000Z,1.278,0.678,45.95488,-129.99646,0.88,314.60485702689897,0.0,5.682591140411425,0.9805877540630218,8.976021054659835,17.94420367445797
65,65_16161,waveforms/batch65_event_2015-02-25T09-31-39.506000Z.mseed,AXEC2,2015-02-25T09:31:39.506000Z,1.204,0.624,45.953133,-129.9953,1.013,312.619827576112,0.0,5.294192872373127,0.9305322494739048,11.807011059190904,14.774616675622989
65,65_16162,waveforms/batch65_event_2015-02-25T09-32-16.024000Z.mseed,AXEC2,2015-02-25T09:32:16.024000Z,1.596,0.866,45.94022,-130.011688,0.48,271.9054028719894,0.0,7.006704420705301,0.9673531492226559,8.468851487467653,68.128377320967
65,65_16163,waveforms/batch65_event_2015-02-25T09-32-38.292000Z.mseed,AXEC2,2015-02-25T09:32:38.292000Z,0.938,0.458,45.948093,-129.983124,1.583,323.02598298217356,0.0,3.5090807227495375,0.9861226024230814,6.823839099457207,22.116820580069472
65,65_16164,waveforms/batch65_event_2015-02-25T09-42-26.755000Z.mseed,AXEC2,2015-02-25T09:42:26.755000Z,0.665,0.325,45.934994,-129.9776,1.12,210.2544981894876,0.0,6.926896914001087,0.956895609022803,4.324743279875475,16.332135447431295
65,65_16165,waveforms/batch65_event_2015-02-25T09-46-18.396000Z.mseed,AXEC2,2015-02-25T09:46:18.396000Z,0.954,0.494,45.947651,-129.983398,1.56,320.70747217655935,0.0,2.2749153981031394,0.9576366113827717,6.340132073464549,25.18141740182865
65,65_16166,waveforms/batch65_event_2015-02-25T09-47-49.645000Z.mseed,AXEC2,2015-02-25T09:47:49.645000Z,1.205,-0.375,45.925705,-129.995163,0.893,227.5751002871495,0.0,3.3788922814062055,0.7906132032832123,63.499118913491586,13.629543743098777
65,65_16167,waveforms/batch65_event_2015-02-25T09-49-35.099000Z.mseed,AXEC2,2015-02-25T09:49:35.099000Z,0.901,0.441,45.945271,-129.988907,0.443,298.69311351987784,0.0,2.7639761048416656,0.9682303762963476,6.154463515585095,17.36457328088809
65,65_16168,waveforms/batch65_event_2015-02-25T09-50-09.303000Z.mseed,AXEC2,2015-02-25T09:50:09.303000Z,0.897,0.447,45.945045,-129.988266,0.326,298.7444008632501,0.0,3.639214889433625,0.948914774495581,9.062785482726122,18.546614847959713
65,65_16169,waveforms/batch65_event_2015-02-25T09-50-23.164000Z.mseed,AXEC2,2015-02-25T09:50:23.164000Z,1.356,0.636,45.950417,-129.996689,0.299,304.65050515811095,0.0,8.876326325095675,0.9715160907765098,6.955420896054504,19.21876803497173
65,65_16170,waveforms/batch65_event_2015-02-25T10-11-46.313000Z.mseed,AXEC2,2015-02-25T10:11:46.313000Z,1.027,0.517,45.946308,-129.991623,0.47,298.80210905820365,0.0,4.668172140130065,0.9805619044724482,6.5658125052940655,18.972700112456565
65,65_16171,waveforms/batch65_event_2015-02-25T10-21-05.532000Z.mseed,AXEC2,2015-02-25T10:21:05.532000Z,0.898,0.438,45.945206,-129.988846,0.442,298.51237603801053,0.0,2.864385148805199,0.9703462641801763,7.659349937676225,18.08962141051223
65,65_16172,waveforms/batch65_event_2015-02-25T10-25-21.050000Z.mseed,AXEC2,2015-02-25T10:25:21.050000Z,2.41,1.18,45.980614,-129.993271,0.309,342.35840114880193,0.0,3.837992493637995,0.7703473884115264,76.28324420806895,14.751690650017869
65,65_16173,waveforms/batch65_event_2015-02-25T10-26-45.823000Z.mseed,AXEC2,2015-02-25T10:26:45.823000Z,0.947,0.427,45.936333,-129.992661,0.666,256.47725377734696,0.0,3.929693678251481,0.8331010746766419,6.299111703738925,17.00103660715167
65,65_16174,waveforms/batch65_event_2015-02-25T10-39-09.678000Z.mseed,AXEC2,2015-02-25T10:39:09.678000Z,0.842,0.422,45.938881,-129.98587,1.42,265.35153399897115,0.0,4.017789432804862,0.9578808872256512,10.217967450301096,15.485409014389376
65,65_16175,waveforms/batch65_event_2015-02-25T10-39-37.731000Z.mseed,AXEC2,2015-02-25T10:39:37.731000Z,0.839,0.439,45.938824,-129.985794,1.423,264.931205413184,0.0,4.2050745367194775,0.9501866784762045,8.198367427684383,15.585655521055868
65,65_16176,waveforms/batch65_event_2015-02-25T10-39-41.968000Z.mseed,AXEC2,2015-02-25T10:39:41.968000Z,0.832,0.422,45.938744,-129.985886,1.41,264.4372455836299,0.0,4.452062583154634,0.959754969033733,3.295317168053059,16.627503300069804
65,65_16177,waveforms/batch65_event_2015-02-25T10-39-58.597000Z.mseed,AXEC2,2015-02-25T10:39:58.597000Z,0.843,0.433,45.938625,-129.985825,1.404,263.6040812372793,0.0,5.051109211024232,0.9610237407879804,13.328125448932488,18.192191821694756
65,65_16178,waveforms/batch65_event_2015-02-25T10-40-40.407000Z.mseed,AXEC2,2015-02-25T10:40:40.407000Z,0.833,0.443,45.938774,-129.98584,1.381,264.6157208062966,0.0,4.480723816423362,0.9410828480672908,7.975683740482575,14.825155604677994
65,65_16179,waveforms/batch65_event_2015-02-25T10-47-03.739000Z.mseed,AXEC2,2015-02-25T10:47:03.739000Z,0.851,0.431,45.929451,-129.979263,1.225,201.15773798946847,0.0,3.265643836553323,0.9142259556396234,15.031210029968644,20.17159191868226
65,65_16180,waveforms/batch65_event_2015-02-25T10-49-45.819000Z.mseed,AXEC2,2015-02-25T10:49:45.819000Z,1.461,0.631,45.959869,-129.993591,0.535,326.35584103440794,0.0,4.17961609858764,0.8553096647797195,4.401034163188274,14.013275074784756
65,65_16181,waveforms/batch65_event_2015-02-25T11-36-03.517000Z.mseed,AXEC2,2015-02-25T11:36:03.517000Z,1.743,0.953,45.93969,-130.021179,0.73,270.75150586052007,0.0,4.96570436604491,0.9644300559641202,5.342108962157031,15.669795984731286
65,65_16182,waveforms/batch65_event_2015-02-25T11-45-06.357000Z.mseed,AXEC2,2015-02-25T11:45:06.357000Z,1.083,0.563,45.949081,-129.99086,0.529,309.04100271491086,0.0,6.023671304675104,0.9293327662968734,12.112872423108794,16.098263534917336
65,65_16183,waveforms/batch65_event_2015-02-25T12-08-19.790000Z.mseed,AXEC2,2015-02-25T12:08:19.790000Z,1.57,0.86,45.940067,-130.0103,0.445,271.60609204250903,0.0,7.169679633640091,0.9590307232426657,14.700624215336354,17.634794769134842
65,65_16186,waveforms/batch65_event_2015-02-25T12-17-23.526000Z.mseed,AXEC2,2015-02-25T12:17:23.526000Z,1.084,0.524,45.946964,-129.992355,0.457,300.10677686962083,0.0,5.256501485041859,0.9739036399496351,6.968038929946278,18.6182732248286
65,65_16187,waveforms/batch65_event_2015-02-25T12-35-52.546000Z.mseed,AXEC2,2015-02-25T12:35:52.546000Z,2.174,1.194,45.977753,-130.003815,1.158,331.913858869821,0.0,2.315194196587462,0.9579779234692701,9.202101617215664,11.017799166340376
65,65_16193,waveforms/batch65_event_2015-02-25T13-12-08.704000Z.mseed,AXEC2,2015-02-25T13:12:08.704000Z,2.066,0.906,45.972054,-129.9935,1.707,337.71593004982543,0.0,2.9676840937069544,0.9537357503004533,11.763203965261614,11.363128679162404
65,65_16194,waveforms/batch65_event_2015-02-25T13-24-26.950000Z.mseed,AXEC2,2015-02-25T13:24:26.950000Z,0.97,0.49,45.945545,-129.991837,0.558,295.73346079087815,0.0,3.899536738235776,0.9752464522339906,6.099772157350241,23.08654326302548
65,65_16195,waveforms/batch65_event_2015-02-25T13-28-16.760000Z.mseed,AXEC2,2015-02-25T13:28:16.760000Z,1.76,0.95,45.946632,-130.012405,0.235,285.2074093552214,0.0,3.276775383028796,0.9122693707898293,14.127738159657786,22.78263036782326
65,65_16196,waveforms/batch65_event_2015-02-25T13-31-42.241000Z.mseed,AXEC2,2015-02-25T13:31:42.241000Z,0.869,0.449,45.944473,-129.98851,0.473,295.7855076894414,0.0,2.683022286264136,0.9310816165195216,8.367942191829508,18.779605659760055
65,65_16197,waveforms/batch65_event_2015-02-25T13-43-25.489000Z.mseed,AXEC2,2015-02-25T13:43:25.489000Z,1.631,0.921,45.942757,-130.018997,0.799,276.3074999141488,0.0,3.6803727939644872,0.955016460059432,9.14826376887659,17.913496788576833
65,65_16199,waveforms/batch65_event_2015-02-25T14-06-38.481000Z.mseed,AXEC2,2015-02-25T14:06:38.481000Z,2.369,1.269,45.984756,-130.004837,1.59,335.06629634865163,0.0,3.0413644604357017,0.9899796148320061,10.744307285867404,14.92886328147369
65,65_16200,waveforms/batch65_event_2015-02-25T14-07-19.833000Z.mseed,AXEC2,2015-02-25T14:07:19.833000Z,2.067,1.077,45.971081,-130.011612,1.326,320.69618137322743,0.0,2.95979232413848,0.9525235555851028,12.0979576871299,11.67065402308022
65,65_16202,waveforms/batch65_event_2015-02-25T14-09-17.174000Z.mseed,AXEC2,2015-02-25T14:09:17.174000Z,2.006,1.056,45.968121,-130.012283,1.463,317.38066662320637,0.0,2.539226389971314,0.9508603408039701,12.696721062021929,19.701298893395855
65,65_16203,waveforms/batch65_event_2015-02-25T14-44-41.827000Z.mseed,AXEC2,2015-02-25T14:44:41.827000Z,0.903,0.463,45.945461,-129.988846,0.455,299.5904898369105,0.0,3.6091777109682655,0.9141266862312052,7.362098907523287,18.94323188987498
65,65_16204,waveforms/batch65_event_2015-02-25T14-53-51.534000Z.mseed,AXEC2,2015-02-25T14:53:51.534000Z,2.766,1.896,45.979504,-130.014526,0.331,325.22402998284383,0.0,2.2989659032178253,0.9515588649682241,17.570652837538447,10.431451500257912
65,65_16205,waveforms/batch65_event_2015-02-25T14-54-23.279000Z.mseed,AXEC2,2015-02-25T14:54:23.279000Z,0.941,0.491,45.948357,-129.983154,1.535,323.7896548144277,0.0,3.4107317474663903,0.9372599075005771,10.19841475195834,14.232274713341113
65,65_16206,waveforms/batch65_event_2015-02-25T15-16-33.352000Z.mseed,AXEC2,2015-02-25T15:16:33.352000Z,1.598,0.918,45.943298,-130.016327,0.724,277.6866982966709,0.0,3.172687244160883,0.859864986804751,19.509191730636353,14.075725062895843
65,65_16207,waveforms/batch65_event_2015-02-25T15-23-13.397000Z.mseed,AXEC2,2015-02-25T15:23:13.397000Z,1.233,0.633,45.949322,-129.995407,0.393,303.3402637007537,0.0,10.838058498967213,0.9678249179409916,6.1264589120554875,16.13960548451201
65,65_16208,waveforms/batch65_event_2015-02-25T15-23-41.633000Z.mseed,AXEC2,2015-02-25T15:23:41.633000Z,0.977,0.497,45.945274,-129.990768,0.486,296.03901405031115,0.0,5.451921130975963,0.9491851293491492,9.213980887998336,19.47041521416779
65,65_16209,waveforms/batch65_event_2015-02-25T15-24-32.437000Z.mseed,AXEC2,2015-02-25T15:24:32.437000Z,0.973,0.483,45.945255,-129.990784,0.48,295.9430104402643,0.0,6.029420515579874,0.9356803702145475,2.930247021018103,19.446328021813304
65,65_16210,waveforms/batch65_event_2015-02-25T15-25-09.376000Z.mseed,AXEC2,2015-02-25T15:25:09.376000Z,0.994,0.574,45.946098,-129.990555,0.605,299.5131347451197,0.0,4.119631906562844,0.802719700605946,9.119494288829552,18.337950155465776
65,65_16211,waveforms/batch65_event_2015-02-25T15-31-03.833000Z.mseed,AXEC2,2015-02-25T15:31:03.833000Z,1.427,0.717,45.961029,-129.994156,1.455,327.09167405576864,0.0,4.758394863602972,0.9238540682320903,12.217788854643059,16.24836849432893
65,65_16212,waveforms/batch65_event_2015-02-25T15-34-49.731000Z.mseed,AXEC2,2015-02-25T15:34:49.731000Z,1.579,0.839,45.939194,-130.008484,0.33,269.5853752532747,0.0,6.775419644476897,0.9255872355137166,16.712674606581935,16.670736349391696
65,65_16213,waveforms/batch65_event_2015-02-25T16-02-32.132000Z.mseed,AXEC2,2015-02-25T16:02:32.132000Z,1.438,0.658,45.949306,-129.996887,0.104,301.59971512398135,0.0,3.8099417661180026,0.9079940567983993,24.85174482955934,20.402690928197767
65,65_16214,waveforms/batch65_event_2015-02-25T16-07-30.676000Z.mseed,AXEC2,2015-02-25T16:07:30.676000Z,1.024,0.504,45.946419,-129.991379,0.492,299.5309881755518,0.0,5.212453433051624,0.9737108410969657,7.256223019589652,16.63436736099837
65,65_16215,waveforms/batch65_event_2015-02-25T16-19-17.721000Z.mseed,AXEC2,2015-02-25T16:19:17.721000Z,1.089,0.559,45.951496,-129.986465,1.65,323.94106150540875,0.0,4.675225326984407,0.9722726869285538,6.130390811073439,15.07124123478746
65,65_16216,waveforms/batch65_event_2015-02-25T16-21-42.139000Z.mseed,AXEC2,2015-02-25T16:21:42.139000Z,1.111,0.571,45.953053,-129.986603,1.648,326.9867614855466,0.0,3.1720812886427074,0.971039948799971,7.415628885795509,61.96074020416941
65,65_16217,waveforms/batch65_event_2015-02-25T16-26-28.558000Z.mseed,AXEC2,2015-02-25T16:26:28.558000Z,1.092,0.612,45.956711,-129.983994,1.409,338.0532006369773,0.0,2.193966589715666,0.9709154273805195,9.666082413744371,14.776065465547871
65,65_16218,waveforms/batch65_event_2015-02-25T16-26-54.342000Z.mseed,AXEC2,2015-02-25T16:26:54.342000Z,0.948,0.548,45.946983,-129.99202,0.913,300.6196007956651,0.0,5.283556761183593,0.9480640935842337,11.406055916351995,16.093093390061696
65,65_16219,waveforms/batch65_event_2015-02-25T16-29-30.238000Z.mseed,AXEC2,2015-02-25T16:29:30.238000Z,1.082,0.552,45.948887,-129.989334,1.69,311.08731904011034,0.0,4.3547805760801435,0.9778824185101114,7.0545290040970565,26.505178313145258
65,65_16220,waveforms/batch65_event_2015-02-25T16-32-48.667000Z.mseed,AXEC2,2015-02-25T16:32:48.667000Z,1.103,0.283,45.948463,-129.963654,0.582,39.529299545672515,0.0,3.043073826309575,0.7360386921705915,79.8833655477193,34.55099465864424
65,65_16221,waveforms/batch65_event_2015-02-25T16-34-43.535000Z.mseed,AXEC2,2015-02-25T16:34:43.535000Z,1.025,0.535,45.946522,-129.991287,0.493,300.02720982120854,0.0,2.9330483234018248,0.8934998221968349,4.589706525804646,16.567892060552396
65,65_16222,waveforms/batch65_event_2015-02-25T16-35-07.777000Z.mseed,AXEC2,2015-02-25T16:35:07.777000Z,1.073,0.553,45.945129,-129.991989,1.761,293.98365680363116,0.0,2.768108142783244,0.9625518766275205,4.826491671708541,16.515222370803563
65,65_16223,waveforms/batch65_event_2015-02-25T16-35-56.626000Z.mseed,AXEC2,2015-02-25T16:35:56.626000Z,1.044,0.504,45.946606,-129.991226,0.471,300.4123278622584,0.0,3.0268279398771645,0.9557702998991193,6.23968541989394,70.98363782327797
