event_id,waveform_file,station,datetime,s_arrival_time,p_arrival_time,latitude,longitude,depth,back_azimuth,magnitude,snr_horizontal,rectilinearity_jurkevics,incidence_p_jurkevics,incidence_eigenvalue_s,incidence_pykonal_s
117,waveforms/event_2015-01-23T18-31-32.752000Z.mseed,AXEC2,2015-01-23T18:31:32.752000Z,1.008,0.558,45.950405,-129.988754,1.695,316.5250418640946,0.0,3.5706321136688457,0.9115762311747555,5.697915558420666,8.17880729639268,18.22145172186957
118,waveforms/event_2015-01-23T18-31-55.918000Z.mseed,AXEC2,2015-01-23T18:31:55.918000Z,1.052,0.532,45.951107,-129.98555,1.713,325.0748887248702,0.0,3.9230109948982363,0.9667131666594396,6.4375376818902925,0.9993450275996083,25.130972131084814
119,waveforms/event_2015-01-23T18-55-39.538000Z.mseed,AXEC2,2015-01-23T18:55:39.538000Z,1.782,0.932,45.946293,-130.011856,0.151,284.72062796647594,0.0,3.740501230611344,0.9891157207836971,14.528807715087972,4.9058188617213645,13.966147456213072
120,waveforms/event_2015-01-23T18-58-32.245000Z.mseed,AXEC2,2015-01-23T18:58:32.245000Z,1.795,1.005,45.933277,-130.025208,1.156,260.61229627656223,0.0,4.6671831461308155,0.9468242842547424,14.774903278025947,4.701921062439471,13.07762490246196
121,waveforms/event_2015-01-23T19-13-16.440000Z.mseed,AXEC2,2015-01-23T19:13:16.440000Z,1.57,0.85,45.943653,-130.016495,0.717,278.33150549535304,0.0,3.6718978154232023,0.9764503569751739,16.483460035237744,5.731649498755564,15.922015586552206
122,waveforms/event_2015-01-23T19-15-17.960000Z.mseed,AXEC2,2015-01-23T19:15:17.960000Z,1.58,0.89,45.943474,-130.014435,0.574,278.3569132194542,0.0,2.930254804168138,0.8828353025385751,17.454867886996677,0.9268488473436085,14.084443851806267
123,waveforms/event_2015-01-23T19-15-26.000000Z.mseed,AXEC2,2015-01-23T19:15:26.000000Z,1.58,-0.13,45.943439,-130.013214,0.482,278.5187277051016,0.0,2.7095432875888075,0.8257433407908116,79.7015424252232,5.777453146288422,17.23131554559249
124,waveforms/event_2015-01-23T19-45-34.730000Z.mseed,AXEC2,2015-01-23T19:45:34.730000Z,0.97,0.5,45.945751,-129.992371,0.796,295.8500120994836,0.0,4.877817602507788,0.9648006215585039,9.896539252056504,2.7901375902769665,16.45143404172799
125,waveforms/event_2015-01-23T19-45-49.468000Z.mseed,AXEC2,2015-01-23T19:45:49.468000Z,0.962,0.502,45.946072,-129.992752,0.924,296.5431135097531,0.0,3.1457470052930274,0.9288874191778322,4.5928384891165015,3.712414650967303,16.651060684262728
126,waveforms/event_2015-01-23T19-46-09.771000Z.mseed,AXEC2,2015-01-23T19:46:09.771000Z,1.629,0.869,45.943111,-130.020432,1.094,276.75423782948167,0.0,4.065930785925223,0.9592552476680153,14.034177032941614,2.2234584894566094,13.828975479839837
127,waveforms/event_2015-01-23T20-30-34.121000Z.mseed,AXEC2,2015-01-23T20:30:34.121000Z,0.979,0.499,45.92786,-129.985367,1.124,215.0525943430913,0.0,2.8816755125966584,0.8581744169779569,19.355052074973514,3.8373748403190797,14.397816433922424
128,waveforms/event_2015-01-23T21-04-25.260000Z.mseed,AXEC2,2015-01-23T21:04:25.260000Z,1.54,0.78,45.963024,-129.998672,1.334,324.10121436295617,0.0,3.9008905837416004,0.8881243593180776,14.918739227892999,0.25932630823431546,14.07911369629072
130,waveforms/event_2015-01-24T00-05-19.773000Z.mseed,AXEC2,2015-01-24T00:05:19.773000Z,1.607,0.877,45.943237,-130.017853,0.81,277.33582024133966,0.0,4.238633768052075,0.9731278184685755,16.639162379317955,5.95060524311095,14.323301108661047
133,waveforms/event_2015-01-24T01-23-28.494000Z.mseed,AXEC2,2015-01-24T01:23:28.494000Z,1.616,0.866,45.941334,-130.01091,0.403,274.3905276708264,0.0,3.5883540851509133,0.8401038567889862,30.45864459797997,5.04779540857062,15.685917716850902
134,waveforms/event_2015-01-24T01-38-59.784000Z.mseed,AXEC2,2015-01-24T01:38:59.784000Z,1.076,0.546,45.948086,-129.993408,0.681,302.3086113199249,0.0,3.668573228527653,0.9676481474919538,6.315799283069898,0.5343414740019105,15.758902834892025
136,waveforms/event_2015-01-24T02-17-38.702000Z.mseed,AXEC2,2015-01-24T02:17:38.702000Z,1.068,0.528,45.947052,-129.992111,0.452,300.7289632830843,0.0,5.257870710225822,0.9737345603391279,6.335927273110443,0.5696203735114204,16.11875066218321
137,waveforms/event_2015-01-24T02-20-09.390000Z.mseed,AXEC2,2015-01-24T02:20:09.390000Z,1.25,0.66,45.954292,-129.99585,0.824,314.2571235622505,0.0,3.046422750428032,0.943848390084678,5.657189918533791,1.0468777738576012,14.024303155627587
139,waveforms/event_2015-01-24T02-28-42.643000Z.mseed,AXEC2,2015-01-24T02:28:42.643000Z,1.147,0.607,45.953133,-129.9879,1.682,324.5529702016146,0.0,3.553167896082164,0.9411530264158411,3.3090434902862795,4.104789764466789,13.823159015788939
140,waveforms/event_2015-01-24T02-29-58.979000Z.mseed,AXEC2,2015-01-24T02:29:58.979000Z,1.201,0.661,45.951164,-129.99736,0.986,305.6746944470832,0.0,4.636267816186497,0.9621306463060846,5.1678426583743065,0.1771537363575609,14.8333894396526
141,waveforms/event_2015-01-24T02-30-05.590000Z.mseed,AXEC2,2015-01-24T02:30:05.590000Z,1.17,0.6,45.948559,-129.994263,0.416,302.61669370675634,0.0,5.249441251098219,0.9242083047391213,6.266117553080668,0.14649201851100058,15.995642863530335
142,waveforms/event_2015-01-24T02-35-28.741000Z.mseed,AXEC2,2015-01-24T02:35:28.741000Z,2.419,1.149,45.976723,-130.004761,1.369,330.4784810664427,0.0,2.030173927009581,0.9239011416993415,2.643351639858795,7.534850588410638,10.82993353456683
143,waveforms/event_2015-01-24T03-39-37.945000Z.mseed,AXEC2,2015-01-24T03:39:37.945000Z,1.485,0.345,45.963455,-129.990402,1.465,334.7454476204043,0.0,4.468241029561858,0.8240439439314864,53.10654320616763,4.762895100251632,14.253607045099574
144,waveforms/event_2015-01-24T03-40-45.889000Z.mseed,AXEC2,2015-01-24T03:40:45.889000Z,1.251,0.631,45.949627,-129.99585,0.397,303.6225426122846,0.0,7.397574305109117,0.957762139609248,5.874535590380552,0.869808397301039,23.59294028331655
145,waveforms/event_2015-01-24T03-42-42.423000Z.mseed,AXEC2,2015-01-24T03:42:42.423000Z,1.387,0.627,45.949245,-129.996979,0.197,301.3396693759121,0.0,3.1504035304147866,0.9046830355511575,11.520007887808882,0.028620195238758184,15.172965577712093
146,waveforms/event_2015-01-24T03-43-25.254000Z.mseed,AXEC2,2015-01-24T03:43:25.254000Z,1.486,0.696,45.954208,-129.997604,2.213,311.91049661175083,0.0,2.852615248551836,0.7825860756806673,87.57382847299851,10.326393943329458,22.187804579486315
147,waveforms/event_2015-01-24T03-46-45.999000Z.mseed,AXEC2,2015-01-24T03:46:45.999000Z,1.401,0.711,45.959911,-129.995987,1.567,323.305742230645,0.0,3.28220118356112,0.9783819077281636,9.631232293582709,6.627266542489602,16.69526087883765
148,waveforms/event_2015-01-24T03-47-05.918000Z.mseed,AXEC2,2015-01-24T03:47:05.918000Z,1.362,0.652,45.948906,-129.997421,0.253,299.9783657861608,0.0,3.5311434693900305,0.9818670912921179,7.244889702046174,7.617296687045022,16.35622758760428
150,waveforms/event_2015-01-24T03-49-22.132000Z.mseed,AXEC2,2015-01-24T03:49:22.132000Z,1.368,0.738,45.948879,-129.995422,0.185,302.1122764124236,0.0,5.051297014592222,0.9633200688103879,10.252884385896577,4.015107555497851,18.350727466815297
151,waveforms/event_2015-01-24T03-51-04.446000Z.mseed,AXEC2,2015-01-24T03:51:04.446000Z,1.614,0.844,45.943306,-130.014465,0.516,278.0177880722395,0.0,4.262321629904384,0.9637266891481916,14.223832960100662,0.2159886658188403,15.37642240394429
152,waveforms/event_2015-01-24T03-55-02.330000Z.mseed,AXEC2,2015-01-24T03:55:02.330000Z,1.4,0.67,45.94973,-129.996964,0.203,302.61207401050103,0.0,5.1764336930354,0.9557952287307997,14.4525234639299,3.407948150163528,16.288599182870033
154,waveforms/event_2015-01-24T03-57-46.493000Z.mseed,AXEC2,2015-01-24T03:57:46.493000Z,1.387,0.697,45.949558,-129.996902,0.213,302.23880772726204,0.0,5.885621034887361,0.8686850412143285,10.5688740828904,1.7024209592176265,22.377397666749715
155,waveforms/event_2015-01-24T03-59-27.745000Z.mseed,AXEC2,2015-01-24T03:59:27.745000Z,1.325,0.705,45.949455,-129.99614,0.294,302.83072638134496,0.0,5.577712350855103,0.928166131983934,16.541024377542186,4.357506050772561,17.419055519170342
156,waveforms/event_2015-01-24T04-00-08.473000Z.mseed,AXEC2,2015-01-24T04:00:08.473000Z,1.667,0.897,45.940098,-130.02034,1.091,271.47173532964007,0.0,5.092153919411031,0.9816615444441639,9.227079280799414,4.9041109222084325,14.20662221393006
159,waveforms/event_2015-01-24T04-07-32.597000Z.mseed,AXEC2,2015-01-24T04:07:32.597000Z,1.423,0.713,45.960827,-129.995728,1.493,324.84209917285415,0.0,7.1913497090951415,0.9581013750663657,6.499466680509559,0.48777657379161365,13.887538349567237
160,waveforms/event_2015-01-24T04-10-29.157000Z.mseed,AXEC2,2015-01-24T04:10:29.157000Z,1.423,0.713,45.960728,-129.995605,1.507,324.8674557327702,0.0,5.4492697616969386,0.9565473439416519,8.16480935042916,0.022407939402454672,15.505188883397222
161,waveforms/event_2015-01-24T04-11-11.589000Z.mseed,AXEC2,2015-01-24T04:11:11.589000Z,1.441,0.721,45.960758,-129.99585,1.486,324.6019963252184,0.0,6.6631500355546915,0.9716336236277603,10.18283360827598,0.5802290089529634,14.380933055557097
162,waveforms/event_2015-01-24T04-12-37.893000Z.mseed,AXEC2,2015-01-24T04:12:37.893000Z,1.437,0.717,45.961472,-129.99379,1.635,328.105371743599,0.0,3.7717127880467896,0.9655273515057725,8.638325467903405,1.1413270566598583,14.883249278193325
163,waveforms/event_2015-01-24T04-14-52.546000Z.mseed,AXEC2,2015-01-24T04:14:52.546000Z,1.414,0.704,45.960339,-129.995239,1.429,324.82049221157155,0.0,7.205089853272094,0.9746344643773595,7.8460576540279785,3.4389674938881103,14.9122059329168
164,waveforms/event_2015-01-24T04-16-22.202000Z.mseed,AXEC2,2015-01-24T04:16:22.202000Z,1.348,0.648,45.949474,-129.996704,0.25,302.24066249243367,0.0,2.80699976337376,0.9186202869142867,8.773168269304472,2.363679116000511,22.665932004511898
165,waveforms/event_2015-01-24T04-19-59.812000Z.mseed,AXEC2,2015-01-24T04:19:59.812000Z,1.428,0.718,45.960415,-129.995316,1.465,324.8228549756125,0.0,3.088834273321342,0.9393465700904662,13.941716866046693,6.251347757306096,73.30710146910751
166,waveforms/event_2015-01-24T04-22-14.670000Z.mseed,AXEC2,2015-01-24T04:22:14.670000Z,1.4,0.7,45.949478,-129.997147,0.167,301.76401838281004,0.0,3.0390802648687067,0.9613948777071181,5.953647307888837,6.01690818679983,27.23300711615919
167,waveforms/event_2015-01-24T04-22-31.540000Z.mseed,AXEC2,2015-01-24T04:22:31.540000Z,0.78,0.39,45.933994,-129.978027,1.486,208.15771812991483,0.0,5.7588727517923175,0.96803476505593,5.732882591833778,2.444549079307647,15.101430255053872
168,waveforms/event_2015-01-24T04-23-00.165000Z.mseed,AXEC2,2015-01-24T04:23:00.165000Z,1.425,0.725,45.961704,-129.993958,1.677,328.1630901622261,0.0,2.8460244974066744,0.7635785230188059,7.725454471400508,0.17255401383830443,14.208246639948273
169,waveforms/event_2015-01-24T04-23-13.552000Z.mseed,AXEC2,2015-01-24T04:23:13.552000Z,1.388,0.758,45.960533,-129.993103,1.63,327.86901805275124,0.0,4.886518733559744,0.7316886280580702,16.14355785081378,2.3428327032760476,15.369561456624604
170,waveforms/event_2015-01-24T04-23-47.350000Z.mseed,AXEC2,2015-01-24T04:23:47.350000Z,0.79,0.39,45.93401,-129.978104,1.492,208.6500208058206,0.0,6.982072970909638,0.97654900049341,7.92906926396169,1.3697475366931706,13.825342014970486
172,waveforms/event_2015-01-24T04-26-55.197000Z.mseed,AXEC2,2015-01-24T04:26:55.197000Z,1.433,0.713,45.961071,-129.995834,1.503,325.022765632881,0.0,6.310435107081865,0.9790233240881044,5.617964162747349,0.8393962424596961,14.997223788453667
173,waveforms/event_2015-01-24T04-27-12.366000Z.mseed,AXEC2,2015-01-24T04:27:12.366000Z,0.784,-0.716,45.942848,-129.979156,0.802,311.0825335616986,0.0,3.5452309674464164,0.7538599985031176,66.65280866941872,9.882297628091983,16.766391621641297
175,waveforms/event_2015-01-24T04-29-38.160000Z.mseed,AXEC2,2015-01-24T04:29:38.160000Z,0.79,0.38,45.933506,-129.977737,1.494,204.72087598115849,0.0,4.952844924800892,0.9849243274170704,6.6867622971378715,3.91764488817029,18.666613239589978
176,waveforms/event_2015-01-24T04-29-52.630000Z.mseed,AXEC2,2015-01-24T04:29:52.630000Z,0.8,0.4,45.933525,-129.977753,1.493,204.87340540745612,0.0,4.12085969402142,0.9565946584834047,3.287760529883494,1.041333281816128,19.6844124827266
177,waveforms/event_2015-01-24T04-30-53.094000Z.mseed,AXEC2,2015-01-24T04:30:53.094000Z,0.786,0.386,45.933598,-129.977875,1.49,205.7925586394577,0.0,6.746576976363577,0.9847030471009623,6.729132739012462,1.8963955943648325,25.328751412312126
178,waveforms/event_2015-01-24T04-31-16.020000Z.mseed,AXEC2,2015-01-24T04:31:16.020000Z,0.8,0.39,45.933815,-129.977829,1.495,206.34787831489817,0.0,6.511523402775341,0.983544463831992,8.920140889830476,0.24163079415550878,12.337586262959318
179,waveforms/event_2015-01-24T04-32-13.276000Z.mseed,AXEC2,2015-01-24T04:32:13.276000Z,0.804,0.394,45.933685,-129.977814,1.511,205.77820266250149,0.0,6.296144736002703,0.9801205682154006,6.398881923622718,1.0436501791040784,15.915095224190095
180,waveforms/event_2015-01-24T04-32-39.648000Z.mseed,AXEC2,2015-01-24T04:32:39.648000Z,0.792,0.382,45.933601,-129.97757,1.521,204.1338451101287,0.0,5.591429265127318,0.9788212868538422,6.5080639772177,1.7175078036341704,13.495242033416593
181,waveforms/event_2015-01-24T04-34-01.390000Z.mseed,AXEC2,2015-01-24T04:34:01.390000Z,0.8,0.38,45.932941,-129.975037,1.373,188.00926944758834,0.0,4.0135555144804895,0.9473421352546377,7.85219042138841,1.9718861861550185,12.608300258917337
183,waveforms/event_2015-01-24T04-35-19.448000Z.mseed,AXEC2,2015-01-24T04:35:19.448000Z,0.852,0.402,45.943443,-129.988373,0.372,291.0651466700367,0.0,7.626666125530631,0.9477018158410947,4.329392523015692,7.822618131465507,19.13625550000518
184,waveforms/event_2015-01-24T04-45-42.371000Z.mseed,AXEC2,2015-01-24T04:45:42.371000Z,0.809,0.399,45.933262,-129.97757,1.512,203.0187438003874,0.0,3.4963302358155817,0.9734522350305236,5.466767316261691,1.7215852853646458,60.99067258111029
185,waveforms/event_2015-01-24T04-46-48.223000Z.mseed,AXEC2,2015-01-24T04:46:48.223000Z,0.807,0.397,45.933197,-129.977646,1.511,203.2180636424905,0.0,3.714004315956111,0.9740170022271972,4.5571552200027705,4.003115285224398,27.854430155116955
186,waveforms/event_2015-01-24T04-48-04.459000Z.mseed,AXEC2,2015-01-24T04:48:04.459000Z,0.921,0.491,45.942753,-129.97551,1.885,339.5459201311056,0.0,3.009058275748428,0.8590164735592384,8.477002734355493,6.315968826249137,12.330574170957046
187,waveforms/event_2015-01-24T04-48-28.482000Z.mseed,AXEC2,2015-01-24T04:48:28.482000Z,0.918,0.488,45.943455,-129.987366,1.583,292.5020953193819,0.0,4.6571311471227865,0.9022620679497135,12.66900364657598,7.135220726087283,16.687003546013138
189,waveforms/event_2015-01-24T05-03-57.136000Z.mseed,AXEC2,2015-01-24T05:03:57.136000Z,1.374,0.664,45.94994,-129.997498,0.246,302.5575503689953,0.0,4.212856603290211,0.9475144937507376,15.142365550095974,2.2601187931105393,16.711296528639867
190,waveforms/event_2015-01-24T05-09-14.115000Z.mseed,AXEC2,2015-01-24T05:09:14.115000Z,1.045,0.515,45.946899,-129.991898,0.468,300.4999527991818,0.0,5.1900246774774335,0.976355889884699,6.116713482476658,1.209862031270177,20.649965698771787
191,waveforms/event_2015-01-24T05-11-08.590000Z.mseed,AXEC2,2015-01-24T05:11:08.590000Z,1.11,0.58,45.952225,-129.987137,1.684,324.1642652078033,0.0,4.857930453889471,0.9723244759023341,6.604529120210889,0.6397972684448137,19.000888760592375
192,waveforms/event_2015-01-24T05-22-34.347000Z.mseed,AXEC2,2015-01-24T05:22:34.347000Z,1.653,0.903,45.942852,-130.021118,1.036,276.22252817390074,0.0,4.2863009148012425,0.9826746127767897,12.964455253342626,3.2916197825580786,16.85283966265987
193,waveforms/event_2015-01-24T05-24-09.199000Z.mseed,AXEC2,2015-01-24T05:24:09.199000Z,0.991,0.511,45.945343,-129.99231,0.585,294.4228707419713,0.0,4.373286387562664,0.9780492844398478,14.426272363072213,4.796677948223425,17.0375586072357
195,waveforms/event_2015-01-24T05-29-20.139000Z.mseed,AXEC2,2015-01-24T05:29:20.139000Z,0.791,0.361,45.942883,-129.987564,0.457,289.2048334853837,0.0,8.057203266447313,0.9687545997357248,3.5969967834181444,3.071759986007706,18.953605215076333
196,waveforms/event_2015-01-24T05-42-14.092000Z.mseed,AXEC2,2015-01-24T05:42:14.092000Z,1.238,0.718,45.955524,-129.993698,0.875,319.5042972957956,0.0,3.086027859064129,0.9725404289950516,4.866205672176815,8.309107425171105,20.626832989950962
197,waveforms/event_2015-01-24T05-57-26.902000Z.mseed,AXEC2,2015-01-24T05:57:26.902000Z,1.368,0.688,45.950638,-129.996658,0.366,305.2290746795388,0.0,5.0682848765192245,0.9590430632213651,9.350920607309355,1.9158278548302672,15.361322066396168
198,waveforms/event_2015-01-24T06-14-02.303000Z.mseed,AXEC2,2015-01-24T06:14:02.303000Z,0.817,0.397,45.932152,-129.977524,1.52,199.76710106032448,0.0,3.089040764860605,0.8363273754164475,6.411398697816752,3.5686297365320185,12.775829831797157
199,waveforms/event_2015-01-24T06-22-38.202000Z.mseed,AXEC2,2015-01-24T06:22:38.202000Z,1.228,0.608,45.948933,-129.995575,0.445,302.0816594512445,0.0,6.641521408038226,0.9459288728121105,13.82658095445877,0.768953834968404,15.539698073607013
200,waveforms/event_2015-01-24T06-39-07.760000Z.mseed,AXEC2,2015-01-24T06:39:07.760000Z,1.61,0.87,45.939621,-130.011429,0.418,270.6063958296167,0.0,2.6202776023905203,0.9553568834599522,4.8988866558651925,0.31684725363411703,17.776572664900456
201,waveforms/event_2015-01-24T06-40-22.839000Z.mseed,AXEC2,2015-01-24T06:40:22.839000Z,1.401,0.661,45.949242,-129.996994,0.166,301.31555756701243,0.0,5.198869449931752,0.9666986907562404,7.152986407396464,0.34652909789080033,17.423620183221175
202,waveforms/event_2015-01-24T06-43-46.629000Z.mseed,AXEC2,2015-01-24T06:43:46.629000Z,1.191,-0.989,45.922958,-129.989746,1.185,214.36129599906099,0.0,3.3015915023920943,0.8887475062721534,74.62181457408349,0.027866897925540854,56.934957996633464
203,waveforms/event_2015-01-24T06-51-41.312000Z.mseed,AXEC2,2015-01-24T06:51:41.312000Z,1.568,0.858,45.943027,-130.013077,0.504,277.69840603833916,0.0,3.51143337529421,0.9103977660246719,17.762155426287737,5.2113992839547185,15.816557761558235
204,waveforms/event_2015-01-24T07-06-52.562000Z.mseed,AXEC2,2015-01-24T07:06:52.562000Z,0.918,0.498,45.944241,-129.990662,0.62,291.9402392916868,0.0,3.549693270365588,0.9342579497502951,9.717839587121185,1.8856268928506734,19.06748200239896
205,waveforms/event_2015-01-24T07-10-06.871000Z.mseed,AXEC2,2015-01-24T07:10:06.871000Z,1.309,0.629,45.949974,-129.996689,0.32,303.5422836374494,0.0,3.34537357707975,0.9237345904481223,10.840084055837005,5.328731128639305,20.92094299971543
207,waveforms/event_2015-01-24T07-24-13.075000Z.mseed,AXEC2,2015-01-24T07:24:13.075000Z,1.325,0.645,45.949837,-129.996887,0.33,302.9707285609695,0.0,3.4587681740045317,0.9480422092607299,7.302342169473724,0.5287314045928784,19.645738321621867
208,waveforms/event_2015-01-24T07-26-24.502000Z.mseed,AXEC2,2015-01-24T07:26:24.502000Z,0.828,-0.362,45.932301,-129.977753,1.522,201.2214135276095,0.0,4.823743378780601,0.8560391611520058,89.91111886140679,4.276693786806023,13.608537705528356
209,waveforms/event_2015-01-24T07-27-21.864000Z.mseed,AXEC2,2015-01-24T07:27:21.864000Z,1.586,0.936,45.943237,-130.018143,0.775,277.2930097151773,0.0,2.263597710782792,0.9621644225030866,12.59096765550674,22.32893864113114,15.07729729187454
211,waveforms/event_2015-01-24T08-34-24.854000Z.mseed,AXEC2,2015-01-24T08:34:24.854000Z,0.946,0.486,45.944649,-129.991257,0.599,292.941958657569,0.0,4.132635752102601,0.979258414088156,10.226194367242108,4.977916427601538,19.375178430814838
212,waveforms/event_2015-01-24T08-35-55.691000Z.mseed,AXEC2,2015-01-24T08:35:55.691000Z,0.949,0.489,45.945251,-129.989929,1.358,297.08639352872024,0.0,3.407434980715371,0.9781082176916881,6.897160517877253,12.100581748478426,15.260047110651815
213,waveforms/event_2015-01-24T08-55-38.592000Z.mseed,AXEC2,2015-01-24T08:55:38.592000Z,0.928,0.478,45.944927,-129.991226,0.683,294.09061887678314,0.0,3.3327246899223404,0.9718919980615665,9.408419101327786,5.312384700740855,16.837076239467457
214,waveforms/event_2015-01-24T09-06-37.895000Z.mseed,AXEC2,2015-01-24T09:06:37.895000Z,1.665,0.935,45.940292,-130.02066,1.117,271.80659835490303,0.0,4.4862751086172095,0.9448890878490503,5.94228039218202,5.120676650710973,15.399279952955865
215,waveforms/event_2015-01-24T09-41-09.595000Z.mseed,AXEC2,2015-01-24T09:41:09.595000Z,1.395,0.655,45.949814,-129.997009,0.218,302.7762034643507,0.0,5.351409139685046,0.9680997256609468,12.459160234547996,6.0122690560178835,16.10668460248146
216,waveforms/event_2015-01-24T09-42-39.436000Z.mseed,AXEC2,2015-01-24T09:42:39.436000Z,1.014,0.504,45.946495,-129.991409,0.485,299.76133986774926,0.0,4.675543214431998,0.9479357788990177,8.798965875002962,6.13387100558066,20.146823255724517
217,waveforms/event_2015-01-24T09-45-11.425000Z.mseed,AXEC2,2015-01-24T09:45:11.425000Z,1.075,0.565,45.951248,-129.987549,1.589,321.06586866248597,0.0,3.6396117936303236,0.973540750079199,6.571869529295886,7.121703167224756,30.98548106083487
219,waveforms/event_2015-01-24T10-09-01.599000Z.mseed,AXEC2,2015-01-24T10:09:01.599000Z,1.601,0.891,45.942829,-130.01416,0.515,277.11557204134965,0.0,3.1312333996385995,0.8795940388152571,32.346796853368424,4.862590032368898,14.607173021412997
220,waveforms/event_2015-01-24T10-14-47.079000Z.mseed,AXEC2,2015-01-24T10:14:47.079000Z,1.491,0.751,45.961086,-129.998413,1.345,321.9904495733027,0.0,5.739106048364208,0.9750768171931041,9.40573526178316,2.63711223919694,15.346576718419787
221,waveforms/event_2015-01-24T10-38-30.100000Z.mseed,AXEC2,2015-01-24T10:38:30.100000Z,1.62,0.92,45.943577,-130.019775,0.959,277.66128992010215,0.0,3.284618480824169,0.9449044080692688,15.69498191510834,2.241376261508473,14.405589714801929
225,waveforms/event_2015-01-24T10-58-52.163000Z.mseed,AXEC2,2015-01-24T10:58:52.163000Z,0.787,0.377,45.935833,-129.982178,1.361,237.42128524270043,0.0,6.61951864456095,0.9782216925670211,8.386866093616,3.4297060384236935,19.043351901905545
226,waveforms/event_2015-01-24T10-59-55.171000Z.mseed,AXEC2,2015-01-24T10:59:55.171000Z,0.789,0.379,45.93576,-129.982086,1.378,236.63108182415738,0.0,5.683212322808335,0.9688478762856296,6.770169998821689,4.971236193160656,15.033597816524484
228,waveforms/event_2015-01-24T11-05-29.808000Z.mseed,AXEC2,2015-01-24T11:05:29.808000Z,0.872,0.462,45.942814,-129.98996,1.012,286.2876360293681,0.0,5.485926630638364,0.9563905267194917,10.307881263795533,3.7564528054504964,29.3500595040784
229,waveforms/event_2015-01-24T11-47-08.633000Z.mseed,AXEC2,2015-01-24T11:47:08.633000Z,1.367,0.677,45.957127,-129.995499,1.771,319.7798371208828,0.0,5.833230082397655,0.9773894321672084,4.2996560677701305,1.6845818561361514,16.551993430157193
230,waveforms/event_2015-01-24T11-47-17.536000Z.mseed,AXEC2,2015-01-24T11:47:17.536000Z,1.334,0.654,45.950741,-129.996857,0.39,305.24733610420014,0.0,6.976634710213099,0.9726299475920602,8.345143722600714,1.6394004746699635,19.193028875130686
231,waveforms/event_2015-01-24T12-01-16.591000Z.mseed,AXEC2,2015-01-24T12:01:16.591000Z,1.619,0.579,45.9408,-130.012238,0.474,273.12648365109317,0.0,3.6641440813809782,0.7470037279668444,52.617455409240215,4.46015628697969,16.174497353728373
232,waveforms/event_2015-01-24T12-48-07.720000Z.mseed,AXEC2,2015-01-24T12:48:07.720000Z,0.92,0.53,45.945633,-129.989456,0.18,299.3376500915108,0.0,3.951448625489661,0.9396168428895417,27.7415068318564,43.84725134866111,18.991276585924496
233,waveforms/event_2015-01-24T12-48-44.380000Z.mseed,AXEC2,2015-01-24T12:48:44.380000Z,0.96,0.6,45.946552,-129.991638,0.253,299.64958599031024,0.0,3.7257763289368535,0.9397248585264805,15.13552300406285,24.026796975952706,34.821989834911825
234,waveforms/event_2015-01-24T13-08-45.077000Z.mseed,AXEC2,2015-01-24T13:08:45.077000Z,1.633,0.893,45.938606,-130.019363,1.132,268.79915353428765,0.0,5.514020867052256,0.9611429186974869,10.815112935871115,2.9351933478690406,14.739000982857503
236,waveforms/event_2015-01-24T13-43-56.746000Z.mseed,AXEC2,2015-01-24T13:43:56.746000Z,1.644,0.884,45.938824,-130.018326,0.899,269.1558571808639,0.0,5.503304121147842,0.9510236388673875,13.92679826332267,7.0629796812813765,15.924352812818823
238,waveforms/event_2015-01-24T13-54-00.489000Z.mseed,AXEC2,2015-01-24T13:54:00.489000Z,0.801,0.391,45.937454,-129.983368,1.339,252.33926991379576,0.0,4.940913663092157,0.9578511515464273,2.8063626283883356,8.01680659038469,15.455734932713703
239,waveforms/event_2015-01-24T14-27-31.058000Z.mseed,AXEC2,2015-01-24T14:27:31.058000Z,1.582,0.852,45.940132,-130.011887,0.49,271.70956962904495,0.0,5.385624239671844,0.9426930355756563,14.045441024002818,5.511734558987913,17.0630453656807
240,waveforms/event_2015-01-24T14-34-07.888000Z.mseed,AXEC2,2015-01-24T14:34:07.888000Z,1.602,0.892,45.940807,-130.016205,0.629,272.91595382621165,0.0,3.649764985712199,0.9801553671487765,9.714392307819422,6.966897334858998,15.5556895049932
241,waveforms/event_2015-01-24T14-43-02.139000Z.mseed,AXEC2,2015-01-24T14:43:02.139000Z,0.981,-0.019,45.926163,-129.98291,1.182,205.90561101485312,0.0,6.150400769878494,0.7363296444445965,78.5195809189003,3.5846701090030213,19.686755444139035
242,waveforms/event_2015-01-24T15-02-12.484000Z.mseed,AXEC2,2015-01-24T15:02:12.484000Z,0.976,0.546,45.946297,-129.993301,1.088,296.67812436834845,0.0,4.790396307973304,0.9605620839450099,14.920813197560898,3.5260029422665573,18.674453502382406
243,waveforms/event_2015-01-24T15-14-39.398000Z.mseed,AXEC2,2015-01-24T15:14:39.398000Z,1.132,0.592,45.953323,-129.986191,1.733,328.365873512756,0.0,4.043089620921174,0.9339556186749183,5.7373031473618,3.729494819103418,14.552708382612666
245,waveforms/event_2015-01-24T15-35-21.656000Z.mseed,AXEC2,2015-01-24T15:35:21.656000Z,1.374,0.654,45.950066,-129.996872,0.251,303.56653839455737,0.0,5.37730139880883,0.8353626503891014,20.168703819908217,6.640449056474636,17.17286015776864
